title,href,author,reviewer,last_comment_time,comment
可恶，骗人家的巧克力,http://tieba.com/p/8268468696,佐佐木的...,金色厄厄...,2-25,吧狗举吞了重发
裸足少女理想中的脚底，实际上的脚底.jpg,http://tieba.com/p/8219564330,assassinating7,呐呐呐,2-25,
不会真的有人喜欢养这种生物吧,http://tieba.com/p/8264427128,月渚咲奈,白圣女与...,2-25,很小只， 独自被关在房间里会把房间整的乱糟糟的 爱干净，每天都要洗澡洗头发 披发的样子看起来十分阴暗，再加上黑眼圈显得格外吓人，但是被别人帮忙梳头扎好辫子化好妆还是蛮可爱的。 没有安全感，床是贴着墙的，即使床很大也喜欢缩在墙角 很听话，不会乱摔东西，不浪费食物（其实是吃得少，怪不得这么瘦，看起来很恶心或者奇怪的食物不会去碰）但是会偷吃你的零食！ 很怕黑，必须抱着东西才睡得着。 很吵闹，见到奇怪的东西会大喊
如何提升敏感度,http://tieba.com/p/8263623870,自,白圣女与...,2-25,lz很想尝试一下被挠到脱力的感觉，可两肋和脚的敏感度不是很高有什么办法可以提升这些地方的敏感度吗
我趣，好涩哦,http://tieba.com/p/8279202601,量子号前...,nAFa1225,2-25,
就是原片，就是原片,http://tieba.com/p/8273459108,DX,31337ECO,2-25,
白嫖了一副手铐,http://tieba.com/p/8276917555,Quinny,绿茶红茶...,2-25,底下细嗦
为什么会吐舌头呢,http://tieba.com/p/8280827339,pppd,咖啡杯子,2-25,原来是这个表情看着太可爱了
想问问河坝吧友,http://tieba.com/p/8269918637,Ciemaliaditti,人生的PrtSc,2-25,男孩子xp承受度和周围的女性朋友比起来会偏低吗？ 昨天给朋友发了之前那个“深渊凝视着你”的测试，发现平时以为会很bt的男性朋友承受度都意外的低，女孩子反而有意外的高。 另外会觉得分数过高的人很吓人吗？或者不敢跟别人提到自己的分数因为太高了 （图文无关）
推荐大家看看这个真不戳,http://tieba.com/p/8280493903,一箭穿云,Yxz,2-25,推荐大家看看这个真不戳
已经有了（悲,http://tieba.com/p/8277186192,扼住菲特...,扼住菲特...,2-25,
刚刚299的,http://tieba.com/p/8281010031,Ka2041,Ka2041,2-25,呵呵哈哈哈我
你获得了一次成为女孩子的机会 ，想知道吧u们会选择怎样的开局,http://tieba.com/p/8270196607,莉茲to青...,huang某某,2-25,你获得了一次成为女孩子的机会 ，想知道吧u们会选择怎样的开局
这个嘛，贴吧上都是狠人啊,http://tieba.com/p/8030166869,懒病不想治,迷亭寒月,2-25,楼下图
这种算是常见的二次元炼铜佬，还是恶心的三次元炼铜佬？,http://tieba.com/p/8270456421,樢霂,零零风风,2-25,就比如一个人拍了邻家7岁小妹的照片，然后用ai跑一遍但是保留了全部元素，然后使用这张照片sc。这种到底算是三次元炼铜还是二次元炼铜呢？ 直接对幼女照片进行sc会蹲几天，这种要蹲吗？ 叠个盾，第一，我没法首充 第二，我是白毛控。
话说，8u拒绝的时候，同时不能说话,http://tieba.com/p/8279706102,後藤 二里,後藤 二里,2-25,怎么拒绝呢？ 我：摇头+嗯～嗯 我哥：摇头，或者 嗯（升）嗯（重音） 有的时候还会错把拒绝当“嗯” 8U有没有更离谱的
8u们会怎么做捏~,http://tieba.com/p/8270775657,α ,FelizJueve,2-25,图别吧偷来的
8U看看这个图片有啥想说的,http://tieba.com/p/8279791693,啊波次锝,要后悔吗,2-25,一个博物馆展品
我是不是要被吃掉了QAQ,http://tieba.com/p/8268919330,m u g i,重巡洋舰...,2-25,喔去，刚才隔壁的小弟弟（差了两三岁大概）来我家玩儿，他们家大人工作很辛苦，从来都是深夜回来的，所以小弟弟经常在门口栏杆趴着无聊，熟了就拉来了家里吃点心，反正自己住，刚刚……喔靠喔靠我不经意扭头看他在沙发上靠着，手机里在看河坝那种的本……就是那种在女孩身体上把🐻做熟然后活生生切下一起吃掉那种……然后他抬头，正常人不都会对视上吗，他……目光直接落在咱的🐻上……当时没在意冲他笑了笑，现在回想起来……
吧友们要听话哦,http://tieba.com/p/8211422810,英雄呢,瓜噗Yosamuk_,2-25,不听话的吧友就要被这样玩弄
男女通吃白丝哥skr的故事,http://tieba.com/p/8278987283,海不扬波...,虾顺鱼,2-24,今天lz学校东窗事发了一件事，男主就叫Z吧，女主叫C 楼下细说
想写一本《冯勒布传》，吧友们有没有什么素材呢？如果以后有可能,http://tieba.com/p/7042923279,晸東,萌新的...,2-25,想写一本《冯勒布传》，吧友们有没有什么素材呢？ 如果以后有可能的话，先把河坝所有的知名人物都写完
被怪物欺负之后，修女大人也要生气了,http://tieba.com/p/8280024642,綾波,ashbds,2-25,怪物……怪物什么的……全都要杀光光
什么叫做究极社死啊,http://tieba.com/p/8280816913,仇敌巨齿鲨,米兰罗丝,2-25,一言不合就扒人家裤子，真下🐮
怎样才能改变喀秋莎的性格和精神？,http://tieba.com/p/8267991312,爱唱歌的...,梦秋廿八,2-25,变得绝望崩溃
如果有一个机会转生到全是美少女的世界,http://tieba.com/p/8277007178,碑林人形,囧枪一个,2-25,但是所有人（包括你）都会失去星娱，你会接受吗？
这是什么玩法？,http://tieba.com/p/8271693258,炸薯条🍟,青龙Rock,2-25,虽说感觉应该发图吧但是这个真的蛮色的
关于自缚差点失败的体验,http://tieba.com/p/8260739295,是落羽呀,Whondj,2-25,昨天晚上lz想着玩一次自缚，因为手铐到了，然后就用绳子将大小腿折叠绑在一起，然后躺在床上把双手拷在背后，小腿和手铐处连接一个短绳子，大概就是驷马的状态，钥匙放在我的面前，然后当时累了想解开，翻不过身了，而且手铐和小腿之间距离很短，够不到绳子，还好手铐稍微有点大，我挣脱出去了
title,href,author,reviewer,last_comment_time,comment
从楼梯上摔下来,http://tieba.com/p/8277772172,爱唱歌的...,幻思x...,2-25,
给世界添加模组会发生什么,http://tieba.com/p/8280763402,枷耶,网友依...,2-25,我先添加几个之后吧友自己添加
现在a大也退了,http://tieba.com/p/8280455740,次元旅...,二向箔dwd,2-25,都找不到合适的画师进行约稿了 咱小说插图现在也遥遥无期了。(悲)
你会愿意把你周围的人变成蜂群意识吗？,http://tieba.com/p/8270548595,爱读书的...,梦秋廿八,2-25,一天你打开门，所有人都同时看着你。他们的步调诡异地一致...你才发现你那本日记是真的——可以把写上名字的人连结为蜂群意识 他们之间将不会有不和谐。虽然记忆不共享，但具有高度的默契。重视集体利益，远高于个体利益。你去侮辱或者殴打他们个人，并不会怎么在意你，但你威胁到他们群体，那...就会群殴你 你会利用这个日记本吗
这么大会死吧,http://tieba.com/p/7972187086,陈睿⁣,网友依...,2-25,😨😨😨
百合的殉情,http://tieba.com/p/8279388372,爱唱歌的...,爱唱歌的...,2-25,
真是好危险呢 什么勇士才能破局？,http://tieba.com/p/8275892355,gss木头人,网友依...,2-25,看似安全的 实则三年包吃住 看似好得手的 实则可能反被撅 看似会被反撅的 实则才是正确的
摘下面具就能让她复生，但你会让她摘下吗,http://tieba.com/p/8274888584,什么都想...,贴吧用户_...,2-25,你和她算是青梅竹马，半年前连续大雨导致村子洪灾，你四处找她，却看见她带着个奇怪面具...你喊她的名字，但她头也不回的走掉了，眨眼就没了踪影，之后再也没她的消息 你想起她说过喜欢林区的雪，时至今日恰逢下雪，于是你试着去林区找她。没想到却遇到了狼群，四五只狼低吼着，慢慢接近你，你以为要命丧于此了...突然你的身周燃起了一圈火焰。狼受到灼烧和惊吓，呜咽着逃跑了，随后一个带着面具的少女走了过来。摸摸你的额头告诉你
如果人类的性别是♂＆futa会怎么样,http://tieba.com/p/8276886523,liz s,忠诚如我,2-25,
各位坝友们觉得什么地方能给你最刺激的感觉,http://tieba.com/p/8280059641,耶尼切里...,伍點共...,2-25,一楼祭天
会喜欢抽烟的女生吗,http://tieba.com/p/8236765891,祁铃70,永遠,2-25,lz比较喜欢抽烟，总感觉会被讨厌
发生这种情况怎么办,http://tieba.com/p/8275843895,失眠的泡...,akarimelo,2-25,没事整个活，成年病娇瑶瑶。估计一时半会也上不了色了，考试都来了，好痛苦
【求助】难以入眠,http://tieba.com/p/6518780507,N,Mullen_111,2-25,RT，从小困扰到大的问题，最近几天尤其严重。每天晚上熄灯的时候，就开始害怕。觉得有什么东西在暗处注视着我，有很可怕的东西盯上了我。然后我就无法控制地开始想象各种鬼出没的场景。卧室门口，衣柜，窗帘后，床底，床头后的缝隙，桌子下，甚至床上.....越想越害怕，想象中的鬼怪也在一次一次地更新，出场方式一次比一次离谱。然后如果房间内外有任何声响或动静，都会让我直冒冷汗。 完全的神经紧绷状态，已经让我很多次到早上五点
真有这么可爱的男孩子么,http://tieba.com/p/8279572463,serral,薇鹅利特,2-25,
在河坝，拼多多都不敢加载出头像了,http://tieba.com/p/8276967317,无呜吴,哈🥺🥺,2-25,
文文。新闻,http://tieba.com/p/8278996345,♪文文♪,胃炎の吸...,2-25,【悲报】胃炎の吸血鬼已于2023年2月21日13:11:08被°娘拿下。应本人恳求，笔者特地来到此地报道此事，奈何未突破四级大关无法撰写，故推脱至今日，实属惭愧。据当事人所说“我塌🐎勤勤恳恳的生活认认真真的学习工作热爱祖国热爱人民辛勤劳动艰苦创业没违法没乱纪封寄吧我干寄吧啥”。经笔者实地考察，确定此言属实，奈何°娘顽固不化，视解释为狡辩，视退步为逾越，未能给予其解封之权利，笔者也悲痛万分，只得安慰当事人一夜，只可惜其
嘴硬可不是好习惯哦～,http://tieba.com/p/8279128015,COCOEV,pppd,2-25,嘴硬可不是好习惯哦～
布丁太饿了,http://tieba.com/p/8280494472, 甜兔布丁,什么什么锋,2-25,写一些深夜对食物的幻想，秀色应该算是文艺复兴 饿昏头所以语言混乱，放一个布丁生物在这里镇楼
一些希腊弔图,http://tieba.com/p/8261721364,van,Poker J,2-25,
非常令人在意啊,http://tieba.com/p/8256133781,比我甜妹妹,瓜噗Yosamuk_,2-25,
这表情，不太对吧,http://tieba.com/p/8259960771,英雄呢,贴吧用户_...,2-25,
吧里有没有球球了,http://tieba.com/p/8237398476,终于下山了,树懒君,2-25,我好想要个布绒球，不管是有想法还是被抛弃的，我有专属调教室，想要一个绝对控制的，有太多想法和玩法了
一枚戴上就永远取不掉的脚环，你愿意戴上吗？,http://tieba.com/p/8258788016,小熊.软糖🍓,蚁己,2-25,这枚脚环很漂亮，亮晶晶的，很精致，如同艺术品一样漂亮。很显眼。还带着精致的小铃铛。 而且一旦戴上，就永远摘不下来了。而且无法破坏掉，铃铛的声音也无法消除掉，很神奇。如果试图破坏脚环，就会被脚环释放出的电流击倒。 脚环看起来挺可爱的，就像装饰品一样，但是取不下来。身体动一下或走路，铃铛就会发出悦耳动人清脆的声音，比风铃还好听。动作幅度越大，铃铛的声音就会越明显。 （水最后一帖脚环了，不会再水这个脚环了呢
欧尼奥怎么没了？,http://tieba.com/p/8258235589,dark,米酒喵qwq,2-25,
饥饿的巨蟒,http://tieba.com/p/8280832671,爱唱歌的...,Yxz,2-25,
突然发现喵呜,http://tieba.com/p/8280739175,电子AI猫猫,Yxz,2-25,rimworld似乎有些河坝
做梦梦见了参加3D真人战场,http://tieba.com/p/8280797026,本田思域,Yxz,2-25,类似Moba那种游戏模式。类似CF的战场模式。 为了的抢一个火炮，双方都阵亡了好多人。 （火炮有3发炮弹，可以远程无兵线攻击防御塔） 还梦见和两个队友无兵线去顶着伤害强拆高地塔。
没睡的你们在干嘛啊,http://tieba.com/p/8280654318,[],流心丶,2-25,
吧友们会喜欢这种上头玩法吗,http://tieba.com/p/8246773501,codez30,理综恶魔...,2-25,
死刑完全可以改成,http://tieba.com/p/8280553789,戴森世界,Yxz,2-25,脑额叶切除手术
想玩文游了,http://tieba.com/p/8277074638,屑狐狸HLI,糖糖不甜,2-24,
KSP2……,http://tieba.com/p/8280463478,弱音ハク🎶,Yxz,2-25,今日，我手震……今日，我心痛……为什么会这样？我付出一切，却得不到想要的一点爱……为何上天你要给我这种痛苦？我究竟做错什么？我到底做错什么了？坎巴拉太空计划。坎巴拉太空计划…我…我…我…我真是好爱好爱你的，为何你要这样对我呀？呜哇呀——！！坎巴拉太空计划…坎巴拉太空计划呀！！！！呱！吔！哇！呀！……嘻，嘻嘻，嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻，嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻呀！
微猎奇，精神病:残片人... ....,http://tieba.com/p/8280458963,已赤恬可,Yxz,2-25,
Day592.,http://tieba.com/p/8280455132,冰琳♛Pr,Yxz,2-25,浪漫至死不渝，今日起，我们各自前程万里，相依相助。 各位晚安，明天见～
如果你睡醒发现自己变成一只猫猫,http://tieba.com/p/8272636881,笨蛋凤钗,米酒喵qwq,2-21,有一天早上你睡醒发现床变得很大，仔细一看不是床变大了，是你变成一只可爱的小猫猫你第一件事会做什么呢？小猫镇楼
